distance_m,x_m,y_m,v_kmh,a_long_ms2,a_lat_ms2,gear,rpm,radius_m,time_s
1313.6732704397518,587.071343,330.281673,144.39290683334102,1.9991475338673095,0.09316191215037933,12,2544.8875400394063,17268.249840962275,40.35046716933708
1318.673131233198,588.324964,335.121822,140.98701573384668,1.9991475338673095,0.09701700109698533,12,2544.8875400394063,15809.035998129744,40.47813494613708
1323.6736703953688,589.577224,339.963024,137.4963046500157,1.9991475338673095,0.1000462372139601,12,2544.8875400394063,14580.63007627762,40.60906167198355
1328.6749426808349,590.828007,344.805365,133.9141010503201,1.9991475338673095,0.10229246201792039,12,2544.8875400394063,13527.07779011001,40.743510397595436
1333.6770017635474,592.077196,349.64893,130.2328152749377,1.9991475338673095,0.10371394830314373,12,2544.8875400394063,12618.237240303075,40.88178132923236
1338.679902434769,593.324674,354.493805,126.4437514626586,1.9991475338673095,0.10428978164786168,12,2544.8875400394063,11828.998730812542,41.02421970367205
1343.6836991750458,594.570326,359.340075,122.53686872790888,1.9991475338673095,0.10409463911962605,12,2544.8875400394063,11130.128827418943,41.171225812543625
1348.6884473527368,595.814036,364.187826,118.50046899442069,1.9991475338673095,0.10310984793973647,12,2544.8875400394063,10508.36115686087,41.323268193409945
1353.6942008030867,597.055685,369.037143,114.32078849076237,1.9991475338673095,0.10127932728688961,12,2544.8875400394063,9956.910716517437,41.48090104968364
1358.7010147934102,598.295159,373.888111,109.9814440777658,1.9991475338673095,0.11185078033981591,12,2544.8875400394063,8344.394259334596,41.644788062773046
1363.7089459853855,599.532341,378.740817,105.46267689429617,1.9991475338673095,0.6110263275285549,12,2544.8875400394063,1404.5352922209681,41.81573529094914
1368.717773524529,600.765672,383.595428,100.74055858541391,1.9991475338673095,2.443515823566709,12,2544.8875400394063,320.4708645020538,41.99472753989154
1373.717064692953,601.938037,388.455312,95.79560501901753,2.5626008871570085,5.398640879560746,12,2287.3280411752294,131.1600968972261,42.182600962714574
1378.6877739840909,602.920455,393.327971,91.16430105865142,3.627402493169192,8.317069896580396,12,1753.7380307801823,77.10352979370546,42.37889000612625
1383.6251257911726,603.579173,398.221184,91.16430091372587,4.003344340727382,10.6929,12,1546.6859566116268,59.972079092521454,42.57386179143413
