distance_m,x_m,y_m,v_kmh,a_long_ms2,a_lat_ms2,gear,rpm,radius_m,time_s,consumo_l,temp_pneu_c
1113.7707837876287,536.90237,136.777108,176.8251024534593,8.507368339320347,0.08004206200292348,4,3000.0,30141.479578596143,32.16178542620659,3720.578165658596,65.0
1118.7692280994595,538.144513,141.618753,176.8251024534593,8.507368339320347,0.07958434195430146,4,3000.0,30314.834778368688,32.26354925539666,3738.918119397509,65.0
1123.767736248883,539.38747,146.460255,176.8251024534593,8.507368339320347,0.07919767394081363,4,3000.0,30462.841359366554,32.36531438426269,3757.258307364999,65.0
1128.766295007376,540.631234,151.301602,176.8251024534593,8.507368339320347,0.07879985863615875,4,3000.0,30616.630778862655,32.46708054348383,3775.5986810238624,65.0
1133.7648911445424,541.875798,156.142782,176.8251024534593,8.507368339320347,0.07836213283961967,4,3000.0,30787.6532945776,32.56884746370115,3793.939191830027,65.0
1138.7635121474532,543.121154,160.983784,176.8251024534593,8.507368339320347,0.0779312943114147,4,3000.0,30957.86100573553,32.67061489016264,3812.279793871898,65.0
1143.762142595456,544.367294,165.824594,176.8251024534593,8.507368339320347,0.07751866176774587,4,3000.0,31122.649982248255,32.77238250891771,3830.6204305690617,65.0
1148.7607711888356,545.614211,170.665202,176.8251024534593,8.507368339320347,0.07710685892262646,4,3000.0,31288.866010101316,32.87415008991432,3848.961060461368,65.0
1153.7593825028168,546.861897,175.505594,176.8251024534593,8.507368339320347,0.07667250111183471,4,3000.0,31466.120738266247,32.975917319117926,3867.301626953274,65.0
1158.7579652335776,548.110345,180.34576,176.8251024534593,8.507368339320347,0.07624498905364922,4,3000.0,31642.553920392667,33.07768396639288,3885.6420885695616,65.0
1163.7565037023578,549.359546,185.185686,176.8251024534593,8.507368339320347,0.07585901305022727,4,3000.0,31803.553464272445,33.17944971253374,3903.9823877827844,65.0
1168.7549858828131,550.609494,190.025361,176.8251024534593,8.507368339320347,0.07542706163990082,4,3000.0,31985.68424695984,33.281214312694935,3922.322480466693,65.0
1173.7533982785358,551.860181,194.864773,176.8251024534593,8.507368339320347,0.07500195462695489,4,3000.0,32166.97737131756,33.38297749210176,3940.6623171011806,65.0
1178.7517261723804,553.111598,199.703909,176.8251024534593,8.507368339320347,0.07461227658504961,4,3000.0,32334.976061744575,33.484738951126374,3959.001843687094,65.0
1183.7499577829567,554.36374,204.542758,176.8251024534593,8.507368339320347,0.07418264102425719,4,3000.0,32522.247037564302,33.586498449910266,3977.3410169969534,65.0
1188.748079106509,555.616597,209.381308,176.8251024534593,8.507368339320347,0.07378320100478457,4,3000.0,32698.312684121647,33.688255703349576,3995.6797856491244,65.0
1193.7460761714342,556.870163,214.219546,176.8251024534593,8.507368339320347,0.07337844978057785,4,3000.0,32878.67465862462,33.790010426995025,4014.0180983799464,65.0
1198.74393643904,558.12443,219.057461,176.8251024534593,8.507368339320347,0.072933746609829,4,3000.0,33079.147711914055,33.89176236557013,4032.3559091832985,65.0
1203.741645432453,559.37939,223.89504,176.8251024534593,8.507368339320347,0.07253047123093438,4,3000.0,33263.07049085973,33.99351122433877,4050.693164941615,65.0
1208.7391896407003,560.635035,228.732271,176.8251024534593,8.507368339320347,0.0721451971868558,4,3000.0,33440.70390494955,34.095256728229685,4069.029816081349,65.0
1213.7365570213678,561.891359,233.569143,176.8251024534593,8.507368339320347,0.07172601470851954,4,3000.0,33636.13867428884,34.19699863207017,4087.365818417289,65.0
1218.7337328403717,563.148353,238.405643,176.8251024534593,8.507368339320347,0.07130754771868776,4,3000.0,33833.53171543118,34.29873663588752,4105.701117888131,65.0
1223.7307038323931,564.40601,243.241759,176.8251024534593,8.507368339320347,0.07090098528679428,4,3000.0,34027.54090836594,34.4004704696118,4124.035665821666,65.0
1228.727456478637,565.664322,248.077479,176.8251024534593,8.507368339320347,0.06960600927192627,4,3000.0,34660.601900975475,34.502199858012474,4142.369412615643,65.0
1233.723978477945,566.923282,252.912792,176.8251024534593,8.507368339320347,0.06448899007372143,4,3000.0,37410.822754889865,34.60392455064905,4160.702313135486,65.0
1238.7202736525878,568.182851,257.747712,176.8251024534593,8.507368339320347,0.054232973137274945,4,3000.0,44485.59681917284,34.70564462533951,4179.034381405613,65.0
1243.7163920188007,569.44292,262.582319,176.8251024534593,8.507368339320347,0.041563028178183706,4,3000.0,58046.448563538564,34.807361100369405,4197.365800942209,65.0
1248.7123849395568,570.703374,267.416696,176.8251024534593,8.507368339320347,0.028630515941255177,4,3000.0,84266.24872007372,34.90907502144267,4215.69676020282,65.0
1253.7083083294772,571.964097,272.250931,176.8251024534593,8.507368339320347,0.015655194280083856,4,3000.0,154107.71237499593,35.01078752693066,4234.027464345592,65.0
1258.7042129887557,573.224972,277.085107,176.8251024534593,8.507368339320347,0.002649496884877286,4,3000.0,910582.7566963098,35.112499651079645,4252.358099763161,65.0
1263.7001538274303,574.485883,281.919311,176.8251024534593,8.507368339320347,0.010338566911539646,4,3000.0,233357.89166262266,35.21421251180858,4270.688867927722,65.0
1268.696183313305,575.746712,286.753628,176.8251024534593,8.507368339320347,0.023266071928602517,4,3000.0,103695.46628642082,35.31592717731476,4289.019961350593,65.0
1273.6923558998901,577.007345,291.588144,176.8251024534593,8.507368339320347,0.03623750680328215,4,3000.0,66577.04654977335,35.41764475622266,4307.35157982891,65.0
1278.688723115394,578.267664,296.422943,176.8251024534593,8.507368339320347,0.049217045436662644,4,3000.0,49019.32157619251,35.519366297600236,4325.68391242649,65.0
1283.685339925885,579.527553,301.258112,175.36378861436322,8.507368339320347,0.06112157470105059,4,3000.0,38822.21433013321,35.62194061274191,4343.955482529897,65.0
1288.6822594030255,580.786896,306.093736,171.66592834426987,8.507368339320347,0.07078149293251075,4,3000.0,32125.026366549977,35.726730831110864,4362.07435930917,65.0
1293.6795356378343,582.045577,310.929901,167.9206572454398,8.507368339320347,0.07942418310011835,4,3000.0,27393.68721493844,35.83386591943425,4380.042087820622,65.0
1298.6772203447663,583.303478,315.766691,164.12438295002082,8.507368339320347,0.08703070401619191,4,3000.0,23881.891141517703,35.94348805248705,4397.860186348938,65.0
1303.6753689704117,584.560484,320.604193,160.27312756518646,8.507368339320347,0.0936011245250047,4,3000.0,21175.582009318965,36.05575475199976,4415.5301684227115,65.0
1308.674034355237,585.816477,325.442492,156.3624723934099,8.507368339320347,0.09915271224893758,4,3000.0,19026.348952684337,36.17084116058567,4433.05352047033,65.0
1313.6732704397518,587.071343,330.281673,152.38748247030028,8.507368339320347,0.10376364938086609,4,3000.0,17268.250877244467,36.288943051977974,4450.431715219643,65.0
1318.673131233198,588.324964,335.121822,148.34261866621605,8.507368339320347,0.10740424994572823,4,3000.0,15809.036946596065,36.41028039264409,4467.6662082478615,65.0
1323.6736703953688,589.577224,339.963024,144.22162882629277,8.507368339320347,0.1100726628714991,4,3000.0,14580.630950798602,36.535101760495216,4484.758436787815,65.0
1328.6749426808349,590.828007,344.805365,140.01741072773797,8.507368339320347,0.1118291616910369,4,3000.0,13527.078601194222,36.6636899134549,4501.709824861928,65.0
1333.6770017635474,592.077196,349.64893,135.72184296852777,8.507368339320347,0.11264081408130963,4,3000.0,12618.237996646905,36.79636872405682,4518.521776103882,65.0
1338.679902434769,593.324674,354.493805,131.32556547857106,8.507368339320347,0.11249819290444703,4,3000.0,11828.999439602778,36.933512183906124,4535.195681398983,65.0
1343.6836991750458,594.570326,359.340075,126.81769968345411,8.507368339320347,0.1114947771956601,4,3000.0,11130.129494086903,37.07555598622993,4551.732914269174,65.0
1348.6884473527368,595.814036,364.187826,122.1854789382934,8.507368339320347,0.10962236643795496,4,3000.0,10508.361786040407,37.22301289842803,4568.1348350298595,65.0
1353.6942008030867,597.055685,369.037143,117.41375908890168,8.507368339320347,0.10683371845452862,4,3000.0,9956.911312433356,37.376493312998655,4584.402783082639,65.0
1358.7010147934102,598.295159,373.888111,112.48434661630256,8.507368339320347,0.11699958918835272,4,3000.0,8344.394758525077,37.53673365672087,4600.53808681204,65.0
1363.7089459853855,599.532341,378.740817,107.37506674651031,8.507368339320347,0.6333870938554471,4,3000.0,1404.5353762113511,37.70463625121865,4616.542063482363,65.0
1368.717773524529,600.765672,383.595428,102.05873194969143,8.507368339320347,2.507880026581509,4,3000.0,320.4708836998225,37.881316666470184,4632.415142769562,65.0
1373.717064692953,601.938037,388.455312,96.51248510671245,9.422409191584505,5.479743627628277,4,3000.0,131.16010481708486,38.06779459402978,4649.69564467805,65.0
1378.6877739840909,602.920455,393.327971,91.57114530347124,9.946031643731107,8.39146917377118,4,1753.7380844301367,77.10353451117278,38.263211538841304,4667.659656883969,65.0
1383.6251257911726,603.579173,398.221184,91.16430373054291,4.645047915619924,10.6929,12,1982.930774873732,59.972082798585696,38.4581833181249,4676.5134418836315,65.0
1388.5511365017462,603.799275,403.142275,91.96116985323816,4.670192060604674,10.692899999999998,11,2000.2635498030195,61.02509552011581,38.651021649633364,4685.406631998245,65.0
1393.5079118660003,603.604549,408.095224,91.712781880052,4.7745474274903685,8.570166848610846,11,2070.008221660488,75.72956377535573,38.84558985425563,4694.527432522756,65.0
1398.5226324709918,603.080754,413.082514,85.58382549534767,4.87826623474856,6.204860501238231,11,2139.7546202043213,91.08489593171441,39.05652917688442,4703.802630460337,65.0
1403.6012471705403,602.305368,418.101588,78.95654734179024,9.971569737865424,6.179356462139962,11,1723.4940161128548,77.8445204931062,39.288087084795855,4721.939084399826,65.0
1408.689864213899,601.228274,423.074906,72.02761160237714,4.493647501921593,7.553025843152076,12,1864.0991782735707,52.999534586805446,39.54242040154138,4730.418607009424,65.0
1413.7196880262738,599.701436,427.867389,66.40010320513862,6.279073350455426,9.067699360361761,11,1960.4722410721947,37.517629872720384,39.81512126871636,4741.787681733555,65.0
1418.674597551136,597.574317,432.342486,66.10405211957497,7.733891689546999,10.692900000000002,10,1121.5158572348125,31.532300556676958,40.08496364172608,4755.456265870606,65.0
1423.6075301491774,594.746535,436.38445,67.12433365355598,7.6836507609976845,10.692899999999998,12,1138.8258689892161,32.51318147384046,40.34952578165889,4768.995265832029,65.0
1428.561793184596,591.317752,439.960505,71.83636276587103,6.263411173862718,10.692899999999998,12,1953.1566722715374,37.238155659116124,40.597803203298895,4780.256219929989,65.0
1433.5271075683575,587.437494,443.05856,76.84773873335016,6.572822944081986,10.692900000000002,10,2089.4108203280607,42.61492012027686,40.830407728509,4792.158201618488,65.0
1438.4672806746673,583.246076,445.673388,82.14146479970474,4.426900679304106,10.655204309252452,10,1786.6734212765307,48.8605221003421,41.04691985458421,4800.4619689528645,65.0
1443.4019996266488,578.817083,447.849502,85.51874575954044,4.489482586073616,9.665518055256415,11,1860.1332523354897,58.38382006750309,41.25465194968631,4808.92955646519,65.0
1448.3638544805488,574.194716,449.653311,88.83047882567924,4.5750062027289795,8.302458597121937,11,1932.1673396513281,73.33516714323315,41.455739208363525,4817.658035103484,65.0
1453.3651392062025,569.423049,451.151324,92.10823589878704,4.674883346850943,6.734913722693949,11,2003.4624091780643,97.19857345712543,41.65121168524537,4826.698419487298,65.0
1458.4018501025066,564.546157,452.410046,95.36372670312406,4.7809857448452835,5.023952560294876,11,2074.273161183792,139.67410511247988,41.84134854182127,4836.059944409041,65.0
1463.4578890669227,559.608114,453.495984,98.59412075910832,4.885162932311825,3.249547321035423,11,2144.5380294102165,230.820389523133,42.02596137808125,4845.714114151581,65.0
1468.508924196569,554.652993,454.475643,101.78595191434232,9.968722627801716,1.8385530374585852,11,1726.8920051857326,434.8049913700481,42.20460809823011,4864.247030561609,65.0
1473.53239136205,549.716178,455.404664,107.97402522788015,9.877993373196427,1.3077196977346224,12,1831.8783430022183,687.8898748324937,42.37209728609325,4882.678796462413,65.0
1478.529798122749,544.798898,456.295973,113.74495196860757,9.788556276407352,1.3062950275476755,12,1929.7874067152675,764.2192765561352,42.53026399175489,4901.014943288901,65.0
1483.50884264019,539.893994,457.152011,119.1687634397049,9.700254607059664,1.394475690840283,12,2021.8073415973904,785.794376368433,42.68067723550611,4919.283716614578,65.0
1488.477202447007,534.994307,457.975216,124.2996052450918,9.612937279338205,1.4644970681666294,12,2108.8567774670064,814.0404593287643,42.82457226453113,4937.513286322823,65.0
1493.4425338695166,530.092678,458.768027,129.18045617836836,9.526458686708887,1.5153579048070127,12,2191.664888966241,849.7152395766219,42.96294608399151,4955.731744488228,65.0
1498.41247102841,525.181948,459.532884,133.84616547694935,9.440678566888856,1.6105594580102707,12,3000.0,858.2821952283838,43.09662024423555,4973.967101710008,65.0
1503.394604907309,520.254974,460.272198,138.3254715251167,9.355462228857332,1.981642060487328,4,3000.0,745.0305913771336,43.2262831455529,4992.247210311761,65.0
1508.3925681431192,515.30785,460.983254,142.63909027774898,9.270746789096796,2.793329953119737,4,3000.0,562.0175543590938,43.352424357011,5010.585398919083,65.0
1513.401462704674,510.343804,461.652038,140.71602879293854,9.186614855209953,3.5862485076008603,4,3000.0,426.0315462294088,43.48056910765722,5028.753631118895,65.0
1518.415618166347,505.367013,462.263026,136.42558368840454,9.103158854939267,4.216606718899257,4,3000.0,340.5834521274631,43.61288270437417,5046.65435495898,65.0
1523.4298830605849,500.381658,462.800695,132.03620081447232,9.020459207640625,4.757681976929423,4,3000.0,282.73894221695616,43.7495978893606,5064.2714582874405,65.0
