Distance,Speed,G_Long,G_Lat,Gear,Engine_RPM,Time,Fuel_Cons_Accum,Tyre_Temp_C,Throttle,Brake_Press,Radius
525.5955519824239,133.79786800851994,-0.7658917848668908,0.6283149225557004,4,3000.0,16.805144557619727,755.087664410577,65.0,0.0,100.0,224.1026557492733
530.6916730995054,130.03620158630812,-0.7834757457138853,0.7537186561036354,4,3000.0,16.946228623423636,757.154497611854,65.0,0.0,100.0,176.45959419747368
535.7420017800263,126.10826722103049,-0.6491103524803963,0.859642114490194,4,3000.0,17.09039984748787,759.0808862057937,65.0,0.0,100.0,145.510865543334
540.7417355872839,122.7928160513357,-0.5164367775926992,0.945879440865034,4,3000.0,17.23698042349325,760.889017401827,65.0,0.0,100.0,125.38226867541991
545.6933232244148,120.11597611752475,-0.39841380025382594,1.0084673115967473,4,2118.6560005983274,17.38538462474813,762.6025136500539,65.0,0.0,100.0,112.52932540058161
550.6067776486335,118.02576678782778,-0.30389564965871657,1.0481432253534437,12,2042.0064056982062,17.535253898285536,764.2441529161117,65.0,0.0,100.0,104.5343494220642
555.4968246827556,116.413969951553,-0.09571656397139257,1.0700995960424993,12,1993.350112786323,17.68647431736553,765.8336523370405,65.0,0.0,100.0,99.61207584517243
560.3773823508895,115.90266470939176,-0.09571656397139768,1.0899999999999999,12,1966.394981841974,17.838067101270337,767.4061623830413,65.0,0.0,100.0,96.93627679115396
565.2599271871408,115.38888425322529,-0.09486984829071361,1.0774229219872264,12,1957.6782253005483,17.990396864438257,768.9653964903576,65.0,0.0,100.0,97.20032749894929
570.1525333509999,114.87632492295745,0.05576326418603786,1.0183292084188293,12,1948.982186279685,18.143721600424588,771.4323798170033,65.0,100.0,0.0,101.92925667346593
575.0585785992818,115.17870419019903,0.20436583136583847,0.9472391745036408,12,1954.1123278101475,18.297063861200932,776.3684391747196,65.0,100.0,0.0,110.1566492034757
579.9750259175977,116.28249173224195,0.27858922671800357,0.9055743650110066,12,1972.8390955607852,18.449272590840923,782.5734606619795,65.0,100.0,0.0,117.4439176438511
584.896584174474,117.77203767438323,0.3050331695989452,0.8968533157659404,12,1998.1106082839297,18.59971245818652,789.2641789123423,65.0,100.0,0.0,121.6435123168668
